4737	[4513, 6237]
4738	[5821, 889, 7749, 128, 11517, 6481, 9035]
4739	[2956, 2960, 5357, 9535]
4740	[8619, 10967]
4741	[5774, 9822, 937, 9658]
4742	[5185, 10260]
4743	[16, 5918, 521, 11481, 8229, 11429]
4744	[5430, 1279, 6829, 1113, 9689, 6623]
429	[10743, 4059]
4745	[1031, 3510]
4746	[6183, 2322]
4747	[11485, 6774]
50	[3110, 2680]
430	[1870, 8396, 9035, 9992]
4748	[11166, 6969]
4749	[8867, 7726]
4750	[8914, 405]
431	[767, 7124]
4751	[8263, 7548]
4752	[5643, 5028]
4753	[9893, 5919, 1184, 6806, 7999, 2877, 8439, 5694, 3619, 6245, 1056, 7470, 3884, 5371, 6829, 6764, 1206, 7232, 10772, 9222, 3460, 4999, 9984, 7656, 1135, 7749, 7712, 62, 2932, 9351, 6212, 4693, 4292]
4754	[7493, 3050]
4755	[7752, 9866]
4756	[521, 10760]
432	[1802, 1498]
4757	[732, 5209]
4758	[11097, 9693, 2680, 10845, 7215, 4864, 10311, 11383, 10954, 7248, 11480, 8558]
4759	[3760, 11607]
4760	[8773, 5826, 5236, 10171]
4761	[2025, 10144]
433	[8913, 8396]
4762	[6840, 890, 3796]
4763	[8066, 2748, 6843, 10241]
4764	[7629, 8147]
4765	[11344, 4472, 2680, 521, 6186]
4766	[10014, 2262]
4767	[9966, 3115, 10144, 10525, 3306, 937, 11706, 7712, 7468, 3750, 4720, 7093, 10026, 1324, 2734]
4768	[7715, 8863]
4769	[8831, 8630]
4770	[6279, 8993]
4771	[1708, 10555, 10532]
4772	[16, 2414]
4773	[7625, 944]
4774	[7209, 1268]
4775	[2908, 3226]
4776	[10132, 6287]
4777	[10960, 7088]
4778	[10040, 10842, 4073, 889, 10879, 3940, 2680, 7731, 7797, 10168]
4779	[2438, 11690, 11003, 7437, 4533, 7623, 8439, 4703, 4639, 9477, 8016, 7489, 3184, 8231, 5757, 0, 10171, 7215, 2299, 9894, 7521, 7600, 7976, 5075, 6106, 3924, 9251]
4780	[3210, 6416, 2737, 274]
434	[7484, 5397]
4781	[5075, 6764, 10954]
4782	[9730, 1142]
4783	[5246, 1629]
4784	[2129, 6865]
4785	[9877, 2964]
4786	[3366, 11162]
4787	[3831, 6856, 4803, 11496, 4901, 7797, 9466, 5083, 11282, 374, 7248, 9480]
51	[5768, 6129]
435	[8484, 6614]
4788	[6455, 312, 9175, 9205, 80, 478, 1584, 3073, 7071, 7869, 10446]
4789	[6443, 335, 10473, 5821, 11123, 7450, 2680, 8066, 1584, 9385, 4248, 8727, 8624, 380, 6939, 4105, 4103, 5564, 7373, 6333, 11572, 937, 5997, 2144, 2537, 10492]
436	[2960, 11282, 8463, 4670, 3194, 10368]
4790	[2905, 7533, 9094, 10090, 8273, 9285, 3997, 9385, 9480, 2960, 10842, 5323, 3727, 1917, 6964, 2320, 3999, 10587, 9625, 5357, 7373, 546, 1817, 6569, 11481, 2819, 9882]
4791	[3927, 7980]
4792	[6541, 4079]
4793	[6386, 4559, 7872, 11003, 7248, 4225, 8016, 2237, 1804, 5566, 2680, 8329, 4085, 1211, 429, 5709, 9408, 5216, 2414, 2103, 856, 4803, 11248, 2932, 1907, 10714, 3924, 4680, 2250]
437	[374, 8901, 9175]
4794	[162, 8734]
4795	[1874, 6306, 2680, 646, 10587, 10857, 1595]
438	[539, 7946]
4796	[5473, 4803, 2680, 4731]
4797	[1802, 3831, 2156]
4798	[4598, 4750, 1555, 2879, 4618, 3420, 4999, 3439, 10215, 3163, 4078, 1661]
4799	[7591, 11326]
4800	[3674, 8458]
4801	[9678, 9767]
439	[1544, 8676, 7199]
4802	[1661, 1963]
4803	[5894, 9157]
4804	[10496, 9035, 7299]
4805	[1279, 4105]
4806	[11282, 2680, 7731, 10077]
4807	[7348, 314]
4808	[837, 5170, 11032, 9497, 4183, 6378, 3559, 10026, 8147]
4809	[4265, 3836]
4810	[979, 4292]
4811	[2986, 6655, 1492, 4472, 2680, 6501, 157, 2496, 3116, 6146, 7878, 6231, 5147, 8947, 10981, 5355, 8199]
4812	[7569, 1923, 937, 3727, 10137, 7194, 10503, 8066, 2898, 5088, 1642]
4813	[7510, 1973]
4814	[10842, 5949]
4815	[308, 6856]
4816	[7976, 1804]
4817	[4479, 7026, 4695, 2742]
4818	[8411, 2803]
4819	[3534, 7442]
4820	[3210, 3921, 6630, 3335, 5912, 3185, 11433]
4821	[8921, 9698, 7215, 1367, 11526, 9477]
4822	[7182, 1394, 11241, 5949, 9481, 8819, 10768, 10440, 5351, 8362, 2272, 3170, 4417, 9480, 3274, 2025, 11653, 8706, 1802, 6056]
4823	[5285, 8583]
4824	[11213, 11541]
4825	[9674, 6455, 3554, 7712, 5949, 11139, 10077, 1870]
4826	[5206, 3024]
440	[8664, 9742]
4827	[9822, 3701]
4828	[7712, 1457]
4829	[952, 1059]
4830	[1506, 9616]
441	[3090, 7763, 7712, 5586]
4831	[4938, 4779, 3322]
4832	[8618, 5273, 6209, 6091, 10070, 5357, 9882, 3358, 9655]
4833	[6005, 9590]
4834	[3012, 7353, 9861]
4835	[6117, 4267, 6378, 2680]
4836	[9925, 10789, 1804, 7712, 10771, 8292, 1776]
4837	[2025, 8385, 7087, 9855, 4472, 2209, 2955, 2218, 8576, 11610, 10454, 4499, 3745, 7447, 4638]
4838	[2680, 1689, 1335, 1113]
442	[7490, 242]
4839	[10981, 1666, 9480, 9385, 3921]
4840	[5186, 4497]
4841	[2856, 7712]
4842	[11032, 3306, 7712, 9880, 7611, 2450, 8674]
4843	[8396, 3259, 6604, 4103, 1870, 6048, 5355]
4844	[7619, 7901]
4845	[8637, 3727, 6465, 979, 6334]
4846	[7087, 886]
4847	[1555, 11208, 3341, 3814, 699, 11142]
4848	[8945, 8768]
4849	[8789, 1666]
4850	[374, 2573]
4851	[10842, 1666, 3146, 5460, 7946, 9743, 1752]
4852	[10163, 8194]
4853	[4959, 8076]
4854	[1539, 1327, 1410, 7623, 3443, 5919, 6220, 3304, 8490, 9035, 10265, 5717, 4088, 1804, 5697, 2680, 1593, 7760, 8086, 3831, 10309, 9131, 6856, 6829, 6458, 1260, 6764, 7199, 11593, 2163, 6275, 5833, 337, 9064, 10423, 5469, 3852, 9689, 2040, 9884, 9743, 11517, 11360, 1512]
4855	[8048, 7913]
4856	[5227, 2103, 11409, 6117, 8757, 4472, 2680, 4910, 4725, 7452, 5813, 10327, 187]
4857	[1073, 5408]
443	[6336, 4841]
